exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	ItemX	x_is_are	x_verb	ItemY	y_is_are	y_verb	actor	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	presentationMode	hide_question
exp_simplified_test	1	simple	1	0	0	680	0	k	W	300	0	mall shopping	practice	cupcakes	is a	destroy	brownies	is a	kill	personally	X>Y	k	No	12777	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	0	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	a rabid possum	is	kill	personally	X>Y	d	Yes	4291	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	1	0	680	0	k	W	300	0	party	practice	jello	is a	destroy	tiramisu	is a	kill	personally	X>Y	d	Yes	356	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	1	1	680	0	k	W	300	0	simplified	impersonal	a police officer	is	kill	a billionaire	is	kill	personally	X>Y	d	Yes	1542	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	2	0	680	0	k	W	300	0	grocery shopping	practice	brownies	is a	kill	jello	is a	destroy	personally	X>Y	k	No	864	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	2	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	a college student	is	kill	personally	X>Y	k	No	1650	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	3	0	680	0	k	W	300	0	supermarket	practice	brownies	is a	kill	chocolate chip cookies	are	destroy	personally	X>Y	d	Yes	570	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	3	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	an Olympian	is	kill	personally	X>Y	k	No	1532	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	4	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	a soldier	is	kill	personally	X>Y	k	No	1636	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	5	1	680	0	k	W	300	0	simplified	impersonal	an assassin	is	kill	a judge	is	kill	personally	X>Y	d	Yes	2114	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	6	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	an addict	is	kill	personally	X>Y	d	Yes	2717	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	7	1	680	0	k	W	300	0	simplified	impersonal	a nun	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	971	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	8	1	680	0	k	W	300	0	simplified	impersonal	a celebrity	is	kill	a cockroach	is	kill	personally	X>Y	k	No	2091	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	9	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	914	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	10	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a congressman	is	kill	personally	X>Y	d	Yes	1435	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	11	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	an assassin	is	kill	personally	X>Y	k	No	1287	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	12	1	680	0	k	W	300	0	simplified	impersonal	a police officer	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	857	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	13	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	a life-saving antidote	is	destroy	personally	X>Y	k	No	1613	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	14	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a smartphone	is	destroy	personally	X>Y	d	Yes	2699	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	15	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	an adult	is	kill	personally	X>Y	d	Yes	2882	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	16	1	680	0	k	W	300	0	simplified	impersonal	a thief	is	kill	an assassin	is	kill	personally	X>Y	d	Yes	2734	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	17	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	an assassin	is	kill	personally	X>Y	k	No	1529	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	18	1	680	0	k	W	300	0	simplified	impersonal	an orphan	is	kill	an astronaut	is	kill	personally	X>Y	k	No	1871	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	19	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	an elderly person	is	kill	personally	X>Y	d	Yes	2249	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	20	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	an orphan	is	kill	personally	X>Y	k	No	1268	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	21	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	an adult	is	kill	personally	X>Y	k	No	2565	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	22	1	680	0	k	W	300	0	simplified	impersonal	a police officer	is	kill	a soldier	is	kill	personally	X>Y	k	No	3054	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	23	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a rabid possum	is	kill	personally	X>Y	d	Yes	2230	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	24	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a homeless adult	is	kill	personally	X>Y	d	Yes	1408	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	25	1	680	0	k	W	300	0	simplified	impersonal	a rapist	is	kill	an addict	is	kill	personally	X>Y	k	No	1621	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	26	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	a gang member	is	kill	personally	X>Y	d	Yes	1260	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	27	1	680	0	k	W	300	0	simplified	impersonal	a rapist	is	kill	a judge	is	kill	personally	X>Y	k	No	1265	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	28	1	680	0	k	W	300	0	simplified	impersonal	a smartphone	is	destroy	a soldier	is	kill	personally	X>Y	k	No	1678	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	29	1	680	0	k	W	300	0	simplified	impersonal	a thief	is	kill	a pedophile	is	kill	personally	X>Y	d	Yes	1553	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	30	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a gang member	is	kill	personally	X>Y	d	Yes	961	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	31	1	680	0	k	W	300	0	simplified	impersonal	an addict	is	kill	a life-saving antidote	is	destroy	personally	X>Y	k	No	1297	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	32	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	an adult	is	kill	personally	X>Y	k	No	1652	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	33	1	680	0	k	W	300	0	simplified	impersonal	a rapist	is	kill	a thief	is	kill	personally	X>Y	k	No	2154	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	34	1	680	0	k	W	300	0	simplified	impersonal	a smartphone	is	destroy	a congressman	is	kill	personally	X>Y	k	No	4152	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	35	1	680	0	k	W	300	0	simplified	impersonal	a thief	is	kill	a judge	is	kill	personally	X>Y	k	No	2056	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	36	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	a smartphone	is	destroy	personally	X>Y	k	No	2505	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	37	1	680	0	k	W	300	0	simplified	impersonal	a police officer	is	kill	an addict	is	kill	personally	X>Y	d	Yes	1987	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	38	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a congressman	is	kill	personally	X>Y	k	No	1233	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	1	simple	1	39	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	a billionaire	is	kill	personally	X>Y	d	Yes	2181	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	0	0	680	0	k	W	300	0	supermarket	practice	chocolate chip cookies	are	destroy	brownies	is a	kill	personally	X>Y	k	Yes	10415	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	0	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	an adult	is	kill	personally	X>Y	d	No	12335	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	1	0	680	0	k	W	300	0	grocery shopping	practice	cupcakes	is a	destroy	fruit	is a	kill	personally	X>Y	d	No	7775	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	1	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	a terrorist	is	kill	personally	X>Y	k	Yes	9501	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	2	0	680	0	k	W	300	0	party	practice	brownies	is a	kill	tiramisu	is a	kill	personally	X>Y	k	Yes	7248	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	2	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	a terrorist	is	kill	personally	X>Y	k	Yes	10104	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	3	0	680	0	k	W	300	0	mall shopping	practice	tiramisu	is a	kill	fruit	is a	kill	personally	X>Y	k	Yes	10720	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	3	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a gang member	is	kill	personally	X>Y	d	No	12859	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	4	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a mentor	is	kill	personally	X>Y	d	No	9785	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	5	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	a homeless adult	is	kill	personally	X>Y	d	No	12190	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	6	1	680	0	k	W	300	0	simplified	impersonal	an astronaut	is	kill	a rapist	is	kill	personally	X>Y	k	Yes	7439	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	7	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a nun	is	kill	personally	X>Y	k	Yes	11435	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	8	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	an Olympian	is	kill	personally	X>Y	d	No	11689	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	9	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a thief	is	kill	personally	X>Y	k	Yes	8423	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	10	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a convict	is	kill	personally	X>Y	d	No	8989	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	11	1	680	0	k	W	300	0	simplified	impersonal	a smartphone	is	destroy	a cockroach	is	kill	personally	X>Y	k	Yes	9899	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	12	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	an elderly person	is	kill	personally	X>Y	k	Yes	8085	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	13	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	a billionaire	is	kill	personally	X>Y	k	Yes	8654	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	14	1	680	0	k	W	300	0	simplified	impersonal	a smartphone	is	destroy	an adult	is	kill	personally	X>Y	d	No	8129	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	15	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a police officer	is	kill	personally	X>Y	d	No	15135	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	16	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a judge	is	kill	personally	X>Y	k	Yes	5893	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	17	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	an elderly person	is	kill	personally	X>Y	d	No	6350	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	18	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	an Olympian	is	kill	personally	X>Y	d	No	10519	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	19	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	a convict	is	kill	personally	X>Y	k	Yes	5234	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	20	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	an adult	is	kill	personally	X>Y	d	No	5866	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	21	1	680	0	k	W	300	0	simplified	impersonal	a nun	is	kill	a cockroach	is	kill	personally	X>Y	k	Yes	6316	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	22	1	680	0	k	W	300	0	simplified	impersonal	a rabid possum	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	d	No	14251	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	23	1	680	0	k	W	300	0	simplified	impersonal	a smartphone	is	destroy	a life-saving antidote	is	destroy	personally	X>Y	d	No	8074	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	24	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	an assassin	is	kill	personally	X>Y	k	Yes	3852	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	25	1	680	0	k	W	300	0	simplified	impersonal	a rabid possum	is	kill	a pedophile	is	kill	personally	X>Y	d	No	12193	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	26	1	680	0	k	W	300	0	simplified	impersonal	an astronaut	is	kill	a police officer	is	kill	personally	X>Y	d	No	6222	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	27	1	680	0	k	W	300	0	simplified	impersonal	an assassin	is	kill	an Olympian	is	kill	personally	X>Y	d	No	3940	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	28	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	a judge	is	kill	personally	X>Y	d	No	12653	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	29	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	k	Yes	8092	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	30	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	a mentor	is	kill	personally	X>Y	d	No	6317	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	31	1	680	0	k	W	300	0	simplified	impersonal	a gang member	is	kill	a thief	is	kill	personally	X>Y	d	No	9231	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	32	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a college student	is	kill	personally	X>Y	d	No	5625	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	33	1	680	0	k	W	300	0	simplified	impersonal	a rapist	is	kill	a thief	is	kill	personally	X>Y	d	No	5338	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	34	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	a homeless adult	is	kill	personally	X>Y	k	Yes	4719	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	35	1	680	0	k	W	300	0	simplified	impersonal	a smartphone	is	destroy	an orphan	is	kill	personally	X>Y	d	No	4335	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	36	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	an orphan	is	kill	personally	X>Y	k	Yes	4650	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	37	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a homeless adult	is	kill	personally	X>Y	d	No	4051	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	38	1	680	0	k	W	300	0	simplified	impersonal	a life-saving antidote	is	destroy	a terrorist	is	kill	personally	X>Y	k	Yes	3693	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	2	simple	1	39	1	680	0	k	W	300	0	simplified	impersonal	an orphan	is	kill	a congressman	is	kill	personally	X>Y	k	Yes	5130	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	0	0	680	0	k	W	300	0	supermarket	practice	tiramisu	is a	kill	jello	is a	destroy	personally	X>Y	d	Yes	41708	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	0	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	k	No	14157	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	1	0	680	0	k	W	300	0	grocery shopping	practice	jello	is a	destroy	chocolate cake	is	destroy	personally	X>Y	d	Yes	1242	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	1	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	a congressman	is	kill	personally	X>Y	k	No	4514	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	2	0	680	0	k	W	300	0	party	practice	cupcakes	is a	destroy	jello	is a	destroy	personally	X>Y	k	No	282	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	2	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a police officer	is	kill	personally	X>Y	k	No	3074	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	3	0	680	0	k	W	300	0	mall shopping	practice	fruit	is a	kill	chocolate cake	is	destroy	personally	X>Y	k	No	8443	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	3	1	680	0	k	W	300	0	simplified	impersonal	a rabid possum	is	kill	a police officer	is	kill	personally	X>Y	k	No	3614	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	4	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a thief	is	kill	personally	X>Y	k	No	3613	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	5	1	680	0	k	W	300	0	simplified	impersonal	a life-saving antidote	is	destroy	an elderly person	is	kill	personally	X>Y	k	No	3773	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	6	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	a smartphone	is	destroy	personally	X>Y	d	Yes	1877	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	7	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a nun	is	kill	personally	X>Y	k	No	3520	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	8	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	a billionaire	is	kill	personally	X>Y	k	No	3934	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	9	1	680	0	k	W	300	0	simplified	impersonal	an adult with a deadly contagious disease	is	kill	an elderly person	is	kill	personally	X>Y	k	No	5251	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	10	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	a college student	is	kill	personally	X>Y	k	No	2175	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	11	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	an astronaut	is	kill	personally	X>Y	d	Yes	5132	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	12	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a cockroach	is	kill	personally	X>Y	d	Yes	2564	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	13	1	680	0	k	W	300	0	simplified	impersonal	an orphan	is	kill	an Olympian	is	kill	personally	X>Y	d	Yes	2139	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	14	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	a convict	is	kill	personally	X>Y	d	Yes	3106	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	15	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a college student	is	kill	personally	X>Y	k	No	4226	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	16	1	680	0	k	W	300	0	simplified	impersonal	a thief	is	kill	a homeless adult	is	kill	personally	X>Y	k	No	4798	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	17	1	680	0	k	W	300	0	simplified	impersonal	a rapist	is	kill	an adult	is	kill	personally	X>Y	k	No	2641	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	18	1	680	0	k	W	300	0	simplified	impersonal	a soldier	is	kill	a gang member	is	kill	personally	X>Y	d	Yes	2689	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	19	1	680	0	k	W	300	0	simplified	impersonal	a convict	is	kill	an orphan	is	kill	personally	X>Y	k	No	2831	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	20	1	680	0	k	W	300	0	simplified	impersonal	an elderly person	is	kill	a billionaire	is	kill	personally	X>Y	d	Yes	3003	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	21	1	680	0	k	W	300	0	simplified	impersonal	a celebrity	is	kill	a cockroach	is	kill	personally	X>Y	d	Yes	2276	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	22	1	680	0	k	W	300	0	simplified	impersonal	a nun	is	kill	an elderly person	is	kill	personally	X>Y	d	Yes	4738	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	23	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a billionaire	is	kill	personally	X>Y	k	No	3017	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	24	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	an elderly person	is	kill	personally	X>Y	k	No	2282	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	25	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	a college student	is	kill	personally	X>Y	k	No	1857	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	26	1	680	0	k	W	300	0	simplified	impersonal	a terrorist	is	kill	a soldier	is	kill	personally	X>Y	k	No	2321	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	27	1	680	0	k	W	300	0	simplified	impersonal	a nun	is	kill	a pedophile	is	kill	personally	X>Y	d	Yes	2032	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	28	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	an astronaut	is	kill	personally	X>Y	k	No	2654	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	29	1	680	0	k	W	300	0	simplified	impersonal	a billionaire	is	kill	a soldier	is	kill	personally	X>Y	k	No	2112	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	30	1	680	0	k	W	300	0	simplified	impersonal	a college student	is	kill	a congressman	is	kill	personally	X>Y	d	Yes	3683	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	31	1	680	0	k	W	300	0	simplified	impersonal	an adult	is	kill	a celebrity	is	kill	personally	X>Y	d	Yes	2223	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	32	1	680	0	k	W	300	0	simplified	impersonal	a homeless adult	is	kill	a police officer	is	kill	personally	X>Y	k	No	3006	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	33	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	a police officer	is	kill	personally	X>Y	k	No	3806	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	34	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	a life-saving antidote	is	destroy	personally	X>Y	k	No	3481	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	35	1	680	0	k	W	300	0	simplified	impersonal	a judge	is	kill	a billionaire	is	kill	personally	X>Y	d	Yes	8902	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	36	1	680	0	k	W	300	0	simplified	impersonal	a pedophile	is	kill	an adult with a deadly contagious disease	is	kill	personally	X>Y	d	Yes	3611	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	37	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a soldier	is	kill	personally	X>Y	k	No	3058	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	38	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a rapist	is	kill	personally	X>Y	d	Yes	4646	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	3	simple	1	39	1	680	0	k	W	300	0	simplified	impersonal	an Olympian	is	kill	a judge	is	kill	personally	X>Y	d	Yes	2856	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	4	simple	1	0	0	680	0	k	W	300	0	party	practice	ice-cream	is a	kill	cupcakes	is a	destroy	personally	X>Y	k	Yes	37204	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	4	simple	1	0	1	680	0	k	W	300	0	simplified	impersonal	a cockroach	is	kill	a college student	is	kill	personally	X>Y	d	No	5533	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	4	simple	1	1	0	680	0	k	W	300	0	grocery shopping	practice	chocolate chip cookies	are	destroy	fruit	is a	kill	personally	X>Y	k	Yes	2084	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	4	simple	1	1	1	680	0	k	W	300	0	simplified	impersonal	a mentor	is	kill	a congressman	is	kill	personally	X>Y	k	Yes	4326	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	4	simple	1	2	0	680	0	k	W	300	0	supermarket	practice	tiramisu	is a	kill	ice-cream	is a	kill	personally	X>Y	d	No	1916	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	4	simple	1	2	1	680	0	k	W	300	0	simplified	impersonal	a police officer	is	kill	an elderly person	is	kill	personally	X>Y	k	Yes	5033	0	0	0	0	N/A	-1	mask	visible
exp_simplified_test	4	simple	1	3	0	680	0	k	W	300	0	mall shopping	practice	ice-cream	is a	kill	chocolate cake	is	destroy	personally	X>Y	k	Yes	2283	0	0	0	0	N/A	-1	mask	visible
