sn	ItemX	ItemY	cond	sess	trial	trial_type	title	typeOfScen	x_is_are	x_verb	y_is_are	y_verb	actor	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	overlapRound	correct	avgRT	sdRT	targetPresent	dirOverlap	correct01	res.RT	fit.RT	overlapRoundSN
100	an adult with a deadly contagious disease	a convict	simple	1	32	1	simplified	impersonal	is	kill	is	kill	personally	d	No	8.14670905220332	N/A	-1	0.410834532374101	0.0399851524218008	0.821669064748201	1	0.9	0	3513.65	3278.6254902212	TRUE	0.178330935251799	0	0.208245037083294	7.93846401512002	0.9
100	an addict	a celebrity	simple	1	8	1	simplified	impersonal	is	kill	is	kill	personally	d	No	8.68457030082437	N/A	-1	0.642013636363636	0.0439744348496013	0.715972727272727	-1	0.8	1	3513.65	3278.6254902212	FALSE	-0.284027272727273	1	0.746106023159844	7.93846427766452	0.8
100	an orphan	a police officer	simple	1	5	1	simplified	impersonal	is	kill	is	kill	personally	d	No	9.84691720104773	N/A	-1	0.434078125	0.042666180078063	0.86815625	1	0.9	0	3513.65	3278.6254902212	TRUE	0.13184375	0	1.9082423649242	7.93867483612353	0.9
100	an orphan	a convict	simple	1	40	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	8.06934236681164	N/A	-1	0.1422890625	0.0302643763028473	0.284578125	1	0.3	1	3513.65	3278.6254902212	TRUE	0.715421875	1	0.130878351691612	7.93846401512002	0.3
100	a judge	a cockroach	simple	1	24	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.74413662762799	N/A	-1	0.972495726495726	0.014618636618766	0.0550085470085471	1	0.1	1	3513.65	3278.6254902212	TRUE	0.944991452991453	1	-0.194327387492033	7.93846401512002	0.1
100	a college student	a cockroach	simple	1	12	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	8.0870254706677	N/A	-1	0.986030434782609	0.00949818747349872	0.0279391304347827	1	0.1	1	3513.65	3278.6254902212	TRUE	0.972060869565217	1	0.148561455512501	7.9384640151552	0.1
100	a college student	an adult	simple	1	11	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.81681996576455	N/A	-1	0.522547008547009	0.0443517964182331	0.954905982905983	1	1	1	3513.65	3278.6254902212	TRUE	0.0450940170940169	1	-0.12164404968243	7.93846401544698	1
100	a pedophile	a mentor	simple	1	39	1	simplified	impersonal	is	kill	is	kill	personally	d	No	7.40000951716269	N/A	-1	0.965861111111111	0.0165075051911066	0.0682777777777779	-1	0.1	1	3513.65	3278.6254902212	FALSE	-0.931722222222222	1	-0.538454497957332	7.93846401512002	0.1
100	an elderly person	a rapist	simple	1	25	1	simplified	impersonal	is	kill	is	kill	personally	k	Yes	7.85748078694253	N/A	-1	0.0482741935483871	0.0188979943205681	0.0965483870967742	1	0.1	1	3513.65	3278.6254902212	TRUE	0.903451612903226	1	-0.0809832281774945	7.93846401512002	0.1
100	a terrorist	a gang member	simple	1	31	1	simplified	impersonal	is	kill	is	kill	personally	d	No	7.82684209815829	N/A	-1	0.689663865546219	0.0385966813727044	0.620672268907563	-1	0.7	1	3513.65	3278.6254902212	FALSE	-0.379327731092437	1	-0.111621916961731	7.93846401512002	0.7
