exp	sn	cond	sess	trial	trial_type	dispSize	minProbeTime	respOrder	fixedOrWord	probeBlankTime	screenAdvanceTime	title	typeOfScen	Item1	Is_are1	Verb1	Item2	Is_are2	Verb2	questionKey	keybResp	keyDef	keybRT	moral_acceptabilityResp	moral_acceptabilityRT	moral_inacceptabilityResp	moral_inacceptabilityRT	rtBeep	rtDeadline	presentationMode	hide_question
expQuantObjects	10	quantObject	1	0	0	680	0	k	W	300	0	party	practice	ice-cream	is a	kill	cupcakes	is a	destroy	X>Y	k	No	7526	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	1	0	680	0	k	W	300	0	mall shopping	practice	chocolate chip cookies	are	destroy	ice-cream	is a	kill	X>Y	d	Yes	2867	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	2	0	680	0	k	W	300	0	supermarket	practice	cupcakes	is a	destroy	jello	is a	destroy	X>Y	k	No	6038	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	3	0	680	0	k	W	300	0	grocery shopping	practice	brownies	is a	kill	tiramisu	is a	kill	X>Y	k	No	5910	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	0	1	680	0	k	W	300	0	simplified	impersonal	48 American flags	are	destroy	a vending machine	is	destroy	X>Y	d	Yes	8998	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	1	1	680	0	k	W	300	0	simplified	impersonal	6 dollar bills	are	destroy	49 staplers	are	destroy	X>Y	k	No	7180	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	2	1	680	0	k	W	300	0	simplified	impersonal	a wallet	is	destroy	6 ounces of gold	are	destroy	X>Y	k	No	6976	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	3	1	680	0	k	W	300	0	simplified	impersonal	9 passports	are	destroy	a dollar bill	is	destroy	X>Y	d	Yes	7316	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	4	1	680	0	k	W	300	0	simplified	impersonal	a passport	is	destroy	47 wallets	are	destroy	X>Y	k	No	10999	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	5	1	680	0	k	W	300	0	simplified	impersonal	6 videogames	are	destroy	8 toothbrushes	are	destroy	X>Y	d	Yes	11738	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	6	1	680	0	k	W	300	0	simplified	impersonal	a teddy bear	is	destroy	a kayak	is	destroy	X>Y	k	No	7743	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	7	1	680	0	k	W	300	0	simplified	impersonal	a dollar bill	is	destroy	9 paper plates	are	destroy	X>Y	d	Yes	7962	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	8	1	680	0	k	W	300	0	simplified	impersonal	6 dollar bills	are	destroy	a passport	is	destroy	X>Y	k	No	6363	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	9	1	680	0	k	W	300	0	simplified	impersonal	6 videogames	are	destroy	48 American flags	are	destroy	X>Y	k	No	2296	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	10	1	680	0	k	W	300	0	simplified	impersonal	a passport	is	destroy	a paper plate	is	destroy	X>Y	d	Yes	2986	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	11	1	680	0	k	W	300	0	simplified	impersonal	53 passports	are	destroy	8 motorcycles	are	destroy	X>Y	d	Yes	4149	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	12	1	680	0	k	W	300	0	simplified	impersonal	3 wedding rings	are	destroy	3 water bottles	are	destroy	X>Y	d	Yes	2862	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	13	1	680	0	k	W	300	0	simplified	impersonal	53 vending machines	are	destroy	52 toothbrushes	are	destroy	X>Y	d	Yes	2544	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	14	1	680	0	k	W	300	0	simplified	impersonal	47 wallets	are	destroy	a smartphone	is	destroy	X>Y	d	Yes	2299	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	15	1	680	0	k	W	300	0	simplified	impersonal	47 water bottles	are	destroy	53 pennies	are	destroy	X>Y	d	Yes	2180	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	16	1	680	0	k	W	300	0	simplified	impersonal	49 pieces of jewelry	are	destroy	47 wedding rings	are	destroy	X>Y	k	No	3628	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	17	1	680	0	k	W	300	0	simplified	impersonal	a videogame	is	destroy	52 toothbrushes	are	destroy	X>Y	k	No	3512	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	18	1	680	0	k	W	300	0	simplified	impersonal	47 wallets	are	destroy	50 ounces of gold	are	destroy	X>Y	k	No	2720	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	19	1	680	0	k	W	300	0	simplified	impersonal	48 mailboxes	are	destroy	53 pennies	are	destroy	X>Y	d	Yes	2827	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	20	1	680	0	k	W	300	0	simplified	impersonal	an American flag	is	destroy	53 paper plates	are	destroy	X>Y	d	Yes	2257	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	21	1	680	0	k	W	300	0	simplified	impersonal	a mailbox	is	destroy	a motorcycle	is	destroy	X>Y	k	No	3054	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	22	1	680	0	k	W	300	0	simplified	impersonal	a pair of shoes	is	destroy	4 American flags	are	destroy	X>Y	k	No	2194	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	23	1	680	0	k	W	300	0	simplified	impersonal	47 wallets	are	destroy	a pair of shoes	is	destroy	X>Y	d	Yes	2472	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	24	1	680	0	k	W	300	0	simplified	impersonal	51 dinosaur fossils	are	destroy	9 smartphones	are	destroy	X>Y	d	Yes	2350	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	25	1	680	0	k	W	300	0	simplified	impersonal	47 wallets	are	destroy	50 dollar bills	are	destroy	X>Y	d	Yes	3166	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	26	1	680	0	k	W	300	0	simplified	impersonal	an American flag	is	destroy	50 dollar bills	are	destroy	X>Y	d	Yes	2549	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	27	1	680	0	k	W	300	0	simplified	impersonal	a wedding ring	is	destroy	9 passports	are	destroy	X>Y	k	No	4925	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	28	1	680	0	k	W	300	0	simplified	impersonal	49 staplers	are	destroy	a pair of shoes	is	destroy	X>Y	k	No	3932	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	29	1	680	0	k	W	300	0	simplified	impersonal	48 pairs of shoes	are	destroy	a vending machine	is	destroy	X>Y	d	Yes	4496	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	30	1	680	0	k	W	300	0	simplified	impersonal	a passport	is	destroy	a pair of shoes	is	destroy	X>Y	d	Yes	1862	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	31	1	680	0	k	W	300	0	simplified	impersonal	a piece of jewelry	is	destroy	50 dollar bills	are	destroy	X>Y	k	No	5310	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	32	1	680	0	k	W	300	0	simplified	impersonal	a piece of jewelry	is	destroy	48 pairs of shoes	are	destroy	X>Y	k	No	2391	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	33	1	680	0	k	W	300	0	simplified	impersonal	9 paper plates	are	destroy	48 American flags	are	destroy	X>Y	k	No	2331	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	34	1	680	0	k	W	300	0	simplified	impersonal	8 toothbrushes	are	destroy	3 umbrellas	are	destroy	X>Y	d	Yes	3934	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	35	1	680	0	k	W	300	0	simplified	impersonal	47 wallets	are	destroy	3 teddy bears	are	destroy	X>Y	d	Yes	2645	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	36	1	680	0	k	W	300	0	simplified	impersonal	5 pieces of jewelry	are	destroy	a wedding ring	is	destroy	X>Y	k	No	3236	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	37	1	680	0	k	W	300	0	simplified	impersonal	9 paper plates	are	destroy	48 pairs of shoes	are	destroy	X>Y	k	No	3001	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	38	1	680	0	k	W	300	0	simplified	impersonal	53 smartphones	are	destroy	a stapler	is	destroy	X>Y	d	Yes	2699	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	39	1	680	0	k	W	300	0	simplified	impersonal	a paper plate	is	destroy	50 ounces of gold	are	destroy	X>Y	k	No	2539	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	40	1	680	0	k	W	300	0	simplified	impersonal	3 teddy bears	are	destroy	47 teddy bears	are	destroy	X>Y	k	No	3530	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	41	1	680	0	k	W	300	0	simplified	impersonal	a piece of jewelry	is	destroy	47 teddy bears	are	destroy	X>Y	d	Yes	3214	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	42	1	680	0	k	W	300	0	simplified	impersonal	3 water bottles	are	destroy	47 wallets	are	destroy	X>Y	k	No	2118	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	43	1	680	0	k	W	300	0	simplified	impersonal	47 water bottles	are	destroy	53 paper plates	are	destroy	X>Y	d	Yes	2865	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	44	1	680	0	k	W	300	0	simplified	impersonal	5 rocks	are	destroy	a dollar bill	is	destroy	X>Y	k	No	4249	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	45	1	680	0	k	W	300	0	simplified	impersonal	a teddy bear	is	destroy	a dinosaur fossil	is	destroy	X>Y	k	No	2323	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	46	1	680	0	k	W	300	0	simplified	impersonal	49 rocks	are	destroy	50 videogames	are	destroy	X>Y	k	No	3409	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	47	1	680	0	k	W	300	0	simplified	impersonal	53 passports	are	destroy	51 dinosaur fossils	are	destroy	X>Y	k	No	5252	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	48	1	680	0	k	W	300	0	simplified	impersonal	a rock	is	destroy	a water bottle	is	destroy	X>Y	k	No	2446	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	49	1	680	0	k	W	300	0	simplified	impersonal	53 pennies	are	destroy	3 pencils	are	destroy	X>Y	d	Yes	3192	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	50	1	680	0	k	W	300	0	simplified	impersonal	50 ounces of gold	are	destroy	9 paper plates	are	destroy	X>Y	d	Yes	2287	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	51	1	680	0	k	W	300	0	simplified	impersonal	50 videogames	are	destroy	3 water bottles	are	destroy	X>Y	d	Yes	2398	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	52	1	680	0	k	W	300	0	simplified	impersonal	47 water bottles	are	destroy	8 toothbrushes	are	destroy	X>Y	d	Yes	1507	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	53	1	680	0	k	W	300	0	simplified	impersonal	53 paper plates	are	destroy	a kayak	is	destroy	X>Y	k	No	2161	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	54	1	680	0	k	W	300	0	simplified	impersonal	3 wedding rings	are	destroy	3 wallets	are	destroy	X>Y	d	Yes	2043	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	55	1	680	0	k	W	300	0	simplified	impersonal	8 motorcycles	are	destroy	5 staplers	are	destroy	X>Y	d	Yes	1687	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	56	1	680	0	k	W	300	0	simplified	impersonal	a videogame	is	destroy	a pencil	is	destroy	X>Y	d	Yes	1537	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	57	1	680	0	k	W	300	0	simplified	impersonal	a water bottle	is	destroy	47 umbrellas	are	destroy	X>Y	k	No	3431	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	58	1	680	0	k	W	300	0	simplified	impersonal	53 paper plates	are	destroy	52 toothbrushes	are	destroy	X>Y	k	No	2935	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	59	1	680	0	k	W	300	0	simplified	impersonal	52 kayaks	are	destroy	a toothbrush	is	destroy	X>Y	d	Yes	2656	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	60	1	680	0	k	W	300	0	simplified	impersonal	52 kayaks	are	destroy	6 dollar bills	are	destroy	X>Y	d	Yes	2476	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	61	1	680	0	k	W	300	0	simplified	impersonal	47 umbrellas	are	destroy	a dollar bill	is	destroy	X>Y	d	Yes	1951	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	62	1	680	0	k	W	300	0	simplified	impersonal	9 smartphones	are	destroy	a mailbox	is	destroy	X>Y	d	Yes	1889	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	63	1	680	0	k	W	300	0	simplified	impersonal	a stapler	is	destroy	49 staplers	are	destroy	X>Y	k	No	3413	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	64	1	680	0	k	W	300	0	simplified	impersonal	a pair of shoes	is	destroy	a stapler	is	destroy	X>Y	d	Yes	1770	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	65	1	680	0	k	W	300	0	simplified	impersonal	53 passports	are	destroy	a kayak	is	destroy	X>Y	d	Yes	2117	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	66	1	680	0	k	W	300	0	simplified	impersonal	3 pencils	are	destroy	4 pairs of shoes	are	destroy	X>Y	k	No	2384	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	67	1	680	0	k	W	300	0	simplified	impersonal	49 rocks	are	destroy	53 smartphones	are	destroy	X>Y	k	No	2286	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	68	1	680	0	k	W	300	0	simplified	impersonal	9 paper plates	are	destroy	50 ounces of gold	are	destroy	X>Y	k	No	2930	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	69	1	680	0	k	W	300	0	simplified	impersonal	8 kayaks	are	destroy	a paper plate	is	destroy	X>Y	d	Yes	2117	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	70	1	680	0	k	W	300	0	simplified	impersonal	4 American flags	are	destroy	9 vending machines	are	destroy	X>Y	d	Yes	2396	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	71	1	680	0	k	W	300	0	simplified	impersonal	5 pieces of jewelry	are	destroy	an ounce of gold	is	destroy	X>Y	k	No	3210	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	72	1	680	0	k	W	300	0	simplified	impersonal	8 toothbrushes	are	destroy	9 passports	are	destroy	X>Y	k	No	1862	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	73	1	680	0	k	W	300	0	simplified	impersonal	6 dollar bills	are	destroy	49 pieces of jewelry	are	destroy	X>Y	k	No	2154	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	74	1	680	0	k	W	300	0	simplified	impersonal	6 dollar bills	are	destroy	a piece of jewelry	is	destroy	X>Y	k	No	2954	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	75	1	680	0	k	W	300	0	simplified	impersonal	9 smartphones	are	destroy	3 water bottles	are	destroy	X>Y	d	Yes	1769	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	76	1	680	0	k	W	300	0	simplified	impersonal	a smartphone	is	destroy	an American flag	is	destroy	X>Y	k	No	2420	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	77	1	680	0	k	W	300	0	simplified	impersonal	3 wedding rings	are	destroy	49 staplers	are	destroy	X>Y	d	Yes	2579	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	78	1	680	0	k	W	300	0	simplified	impersonal	a pair of shoes	is	destroy	3 teddy bears	are	destroy	X>Y	d	Yes	2322	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	79	1	680	0	k	W	300	0	simplified	impersonal	9 passports	are	destroy	a vending machine	is	destroy	X>Y	d	Yes	1836	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	80	1	680	0	k	W	300	0	simplified	impersonal	50 dollar bills	are	destroy	52 toothbrushes	are	destroy	X>Y	d	Yes	2592	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	81	1	680	0	k	W	300	0	simplified	impersonal	47 water bottles	are	destroy	6 dollar bills	are	destroy	X>Y	d	Yes	2318	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	82	1	680	0	k	W	300	0	simplified	impersonal	a water bottle	is	destroy	a rock	is	destroy	X>Y	d	Yes	1844	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	83	1	680	0	k	W	300	0	simplified	impersonal	a rock	is	destroy	53 passports	are	destroy	X>Y	k	No	1621	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	84	1	680	0	k	W	300	0	simplified	impersonal	a water bottle	is	destroy	5 pieces of jewelry	are	destroy	X>Y	k	No	2494	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	85	1	680	0	k	W	300	0	simplified	impersonal	6 ounces of gold	are	destroy	5 staplers	are	destroy	X>Y	d	Yes	2090	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	86	1	680	0	k	W	300	0	simplified	impersonal	47 umbrellas	are	destroy	3 wedding rings	are	destroy	X>Y	k	No	1943	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	87	1	680	0	k	W	300	0	simplified	impersonal	8 kayaks	are	destroy	a pencil	is	destroy	X>Y	d	Yes	1960	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	88	1	680	0	k	W	300	0	simplified	impersonal	an umbrella	is	destroy	4 American flags	are	destroy	X>Y	k	No	1955	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	89	1	680	0	k	W	300	0	simplified	impersonal	a stapler	is	destroy	50 videogames	are	destroy	X>Y	k	No	2271	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	90	1	680	0	k	W	300	0	simplified	impersonal	5 rocks	are	destroy	48 pairs of shoes	are	destroy	X>Y	k	No	1978	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	91	1	680	0	k	W	300	0	simplified	impersonal	4 pairs of shoes	are	destroy	an ounce of gold	is	destroy	X>Y	k	No	3182	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	92	1	680	0	k	W	300	0	simplified	impersonal	a vending machine	is	destroy	a dollar bill	is	destroy	X>Y	d	Yes	2350	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	93	1	680	0	k	W	300	0	simplified	impersonal	an umbrella	is	destroy	47 umbrellas	are	destroy	X>Y	k	No	2364	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	94	1	680	0	k	W	300	0	simplified	impersonal	6 videogames	are	destroy	6 ounces of gold	are	destroy	X>Y	k	No	2027	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	95	1	680	0	k	W	300	0	simplified	impersonal	5 pieces of jewelry	are	destroy	50 dollar bills	are	destroy	X>Y	d	Yes	3459	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	96	1	680	0	k	W	300	0	simplified	impersonal	3 wallets	are	destroy	a passport	is	destroy	X>Y	k	No	2510	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	97	1	680	0	k	W	300	0	simplified	impersonal	a penny	is	destroy	5 staplers	are	destroy	X>Y	k	No	2351	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	98	1	680	0	k	W	300	0	simplified	impersonal	3 teddy bears	are	destroy	a stapler	is	destroy	X>Y	d	Yes	1777	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	99	1	680	0	k	W	300	0	simplified	impersonal	6 videogames	are	destroy	a kayak	is	destroy	X>Y	k	No	6579	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	100	1	680	0	k	W	300	0	simplified	impersonal	a smartphone	is	destroy	53 passports	are	destroy	X>Y	k	No	3185	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	101	1	680	0	k	W	300	0	simplified	impersonal	51 dinosaur fossils	are	destroy	a passport	is	destroy	X>Y	d	Yes	4437	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	102	1	680	0	k	W	300	0	simplified	impersonal	a mailbox	is	destroy	6 videogames	are	destroy	X>Y	k	No	2644	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	103	1	680	0	k	W	300	0	simplified	impersonal	a pair of shoes	is	destroy	48 pairs of shoes	are	destroy	X>Y	k	No	1730	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	104	1	680	0	k	W	300	0	simplified	impersonal	47 umbrellas	are	destroy	3 pencils	are	destroy	X>Y	d	Yes	1822	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	105	1	680	0	k	W	300	0	simplified	impersonal	47 teddy bears	are	destroy	a pencil	is	destroy	X>Y	d	Yes	1883	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	106	1	680	0	k	W	300	0	simplified	impersonal	51 dinosaur fossils	are	destroy	6 dollar bills	are	destroy	X>Y	d	Yes	1812	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	107	1	680	0	k	W	300	0	simplified	impersonal	3 wedding rings	are	destroy	49 pieces of jewelry	are	destroy	X>Y	d	Yes	2908	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	108	1	680	0	k	W	300	0	simplified	impersonal	8 toothbrushes	are	destroy	a pencil	is	destroy	X>Y	d	Yes	1413	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	109	1	680	0	k	W	300	0	simplified	impersonal	a pair of shoes	is	destroy	49 rocks	are	destroy	X>Y	d	Yes	2545	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	110	1	680	0	k	W	300	0	simplified	impersonal	50 dollar bills	are	destroy	a motorcycle	is	destroy	X>Y	k	No	2769	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	111	1	680	0	k	W	300	0	simplified	impersonal	5 rocks	are	destroy	a wallet	is	destroy	X>Y	k	No	2507	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	112	1	680	0	k	W	300	0	simplified	impersonal	9 passports	are	destroy	3 wedding rings	are	destroy	X>Y	d	Yes	3608	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	113	1	680	0	k	W	300	0	simplified	impersonal	8 kayaks	are	destroy	9 paper plates	are	destroy	X>Y	d	Yes	1793	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	114	1	680	0	k	W	300	0	simplified	impersonal	50 videogames	are	destroy	48 mailboxes	are	destroy	X>Y	d	Yes	3181	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	115	1	680	0	k	W	300	0	simplified	impersonal	47 teddy bears	are	destroy	8 toothbrushes	are	destroy	X>Y	d	Yes	6310	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	116	1	680	0	k	W	300	0	simplified	impersonal	a rock	is	destroy	3 water bottles	are	destroy	X>Y	k	No	3015	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	117	1	680	0	k	W	300	0	simplified	impersonal	4 pairs of shoes	are	destroy	a passport	is	destroy	X>Y	k	No	2630	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	118	1	680	0	k	W	300	0	simplified	impersonal	53 smartphones	are	destroy	3 water bottles	are	destroy	X>Y	d	Yes	2345	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	10	quantObject	1	119	1	680	0	k	W	300	0	simplified	impersonal	47 wallets	are	destroy	3 wedding rings	are	destroy	X>Y	d	Yes	3802	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	0	0	680	0	k	W	300	0	supermarket	practice	chocolate chip cookies	are	destroy	ice-cream	is a	kill	X>Y	k	Yes	13509	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	1	0	680	0	k	W	300	0	party	practice	brownies	is a	kill	chocolate cake	is	destroy	X>Y	d	No	9060	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	2	0	680	0	k	W	300	0	mall shopping	practice	ice-cream	is a	kill	chocolate cake	is	destroy	X>Y	k	Yes	4747	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	3	0	680	0	k	W	300	0	grocery shopping	practice	brownies	is a	kill	jello	is a	destroy	X>Y	d	No	2938	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	0	1	680	0	k	W	300	0	simplified	impersonal	6 videogames	are	destroy	50 dollar bills	are	destroy	X>Y	d	No	15774	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	1	1	680	0	k	W	300	0	simplified	impersonal	47 water bottles	are	destroy	48 American flags	are	destroy	X>Y	d	No	8750	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	2	1	680	0	k	W	300	0	simplified	impersonal	3 wallets	are	destroy	a penny	is	destroy	X>Y	k	Yes	10172	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	3	1	680	0	k	W	300	0	simplified	impersonal	a wallet	is	destroy	49 pieces of jewelry	are	destroy	X>Y	k	Yes	7078	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	4	1	680	0	k	W	300	0	simplified	impersonal	52 kayaks	are	destroy	53 vending machines	are	destroy	X>Y	d	No	762	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	5	1	680	0	k	W	300	0	simplified	impersonal	a videogame	is	destroy	9 vending machines	are	destroy	X>Y	d	No	3634	0	0	0	0	N/A	-1	visible	NA
expQuantObjects	11	quantObject	1	6	1	680	0	k	W	300	0	simplified	impersonal	47 wedding rings	are	destroy	47 water bottles	are	destroy	X>Y	d	No	5360	0	0	0	0	N/A	-1	visible	NA
