IA1	IB1	averageP	sdp	overlap	direction
a dinosaur fossil	4 pairs of shoes	0.692236111111111	0.0425462527019199	0.615527777777778	1
a dinosaur fossil	9 paper plates	0.889371794871795	0.0279216916035638	0.22125641025641	1
a dinosaur fossil	9 passports	0.557139830508475	0.0452167782519936	0.885720338983051	1
a dinosaur fossil	3 pencils	0.882924778761062	0.0293126832839977	0.234150442477876	1
a dinosaur fossil	9 pennies	0.882539130434783	0.0293976907974797	0.234921739130435	1
a dinosaur fossil	5 pieces of jewelry	0.590900826446281	0.0434538229325494	0.818198347107438	1
a dinosaur fossil	5 rocks	0.894119469026549	0.0289418219453625	0.211761061946903	1
a dinosaur fossil	9 smartphones	0.53256640625	0.0425846248760907	0.9348671875	1
a dinosaur fossil	5 staplers	0.877322727272727	0.0300862018048669	0.245354545454545	1
a dinosaur fossil	3 teddy bears	0.770946280991736	0.0372828603173788	0.458107438016529	1
a dinosaur fossil	8 toothbrushes	0.818577272727273	0.0353640923553684	0.362845454545454	1
a dinosaur fossil	9 vending machines	0.744333333333333	0.0403090639536988	0.511333333333333	1
a dinosaur fossil	6 videogames	0.79672268907563	0.0361714955030035	0.406554621848739	1
a dinosaur fossil	3 wallets	0.669779279279279	0.0443102874763568	0.660441441441441	1
a dinosaur fossil	3 water bottles	0.78925	0.0380002746090098	0.4215	1
a dinosaur fossil	3 wedding rings	0.440628205128205	0.0454023223106476	0.88125641025641	-1
a dinosaur fossil	4 american flags	0.463906542056075	0.0472582414585694	0.927813084112149	-1
a dinosaur fossil	6 ounces of gold	0.414817796610169	0.0448236780892239	0.829635593220339	-1
a dinosaur fossil	3 umbrellas	0.813522123893805	0.0354865004471655	0.372955752212389	1
a dinosaur fossil	51 dinosaur fossils	0.407689516129032	0.0424078086597345	0.815379032258065	-1
a dinosaur fossil	50 dollar bills	0.703093457943925	0.0423077951066046	0.59381308411215	1
a dinosaur fossil	52 kayaks	0.628866972477064	0.0435815101458061	0.742266055045872	1
a dinosaur fossil	48 mailboxes	0.794533333333333	0.0352185882748185	0.410933333333333	1
a dinosaur fossil	52 motorcycles	0.548004273504273	0.0449883578690411	0.903991452991453	1
a dinosaur fossil	48 pairs of shoes	0.586372807017544	0.0465013974644473	0.827254385964912	1
a dinosaur fossil	53 paper plates	0.833278761061947	0.0346178267092873	0.333442477876106	1
a dinosaur fossil	53 passports	0.573042735042735	0.0444390343661693	0.85391452991453	1
a dinosaur fossil	47 pencils	0.828529411764706	0.0352992394444151	0.342941176470588	1
a dinosaur fossil	53 pennies	0.869604347826087	0.031204074738592	0.260791304347826	1
a dinosaur fossil	49 pieces of jewelry	0.49915	0.0459505270307695	0.9983	-1
a dinosaur fossil	49 rocks	0.854020325203252	0.0311971615499365	0.291959349593496	1
a dinosaur fossil	53 smartphones	0.548802884615385	0.0483055028040281	0.902394230769231	1
a dinosaur fossil	49 staplers	0.833382352941176	0.033871113238022	0.333235294117647	1
a dinosaur fossil	47 teddy bears	0.718717391304348	0.0404802595265362	0.562565217391304	1
a dinosaur fossil	52 toothbrushes	0.759283333333333	0.0395816355465411	0.481433333333333	1
a dinosaur fossil	53 vending machines	0.684205128205128	0.0425084003176124	0.631589743589744	1
a dinosaur fossil	50 videogames	0.724057522123894	0.0412564452486508	0.551884955752212	1
a dinosaur fossil	47 wallets	0.655533613445378	0.041804442888454	0.688932773109244	1
a dinosaur fossil	47 water bottles	0.726530701754386	0.0409746494861068	0.546938596491228	1
a dinosaur fossil	47 wedding rings	0.386703389830508	0.0453615419800355	0.773406779661017	-1
a dinosaur fossil	48 american flags	0.432754385964912	0.045206089501828	0.865508771929825	-1
a dinosaur fossil	50 ounces of gold	0.382969026548673	0.0465170151525472	0.765938053097345	-1
a dinosaur fossil	47 umbrellas	0.751377118644068	0.0392916489213191	0.497245762711864	1
a dollar bill	a kayak	0.198822834645669	0.0343762428380466	0.397645669291339	-1
a dollar bill	a mailbox	0.319336283185841	0.0399929492946002	0.638672566371681	-1
a dollar bill	a motorcycle	0.188930894308943	0.0319868304179424	0.377861788617886	-1
a dollar bill	a pair of shoes	0.2394	0.0357010567494436	0.4788	-1
a dollar bill	a paper plate	0.629775	0.0407499855854466	0.74045	1
a dollar bill	a passport	0.123247863247863	0.0282031707278375	0.246495726495726	-1
a dollar bill	a pencil	0.508254237288136	0.0432006521383847	0.983491525423729	1
a dollar bill	a penny	0.679795081967213	0.0378623868869376	0.640409836065574	1
a dollar bill	a piece of jewelry	0.1888875	0.0363347082966029	0.377775	-1
a dollar bill	a rock	0.575655172413793	0.0408918161803008	0.848689655172414	1
a dollar bill	a smartphone	0.15949173553719	0.0323688400008559	0.31898347107438	-1
a dollar bill	a stapler	0.384020661157025	0.0423749542860602	0.76804132231405	-1
a dollar bill	a teddy bear	0.274008620689655	0.0374917640472219	0.54801724137931	-1
a dollar bill	a toothbrush	0.354012295081967	0.0417838476019499	0.708024590163934	-1
a dollar bill	a vending machine	0.282724409448819	0.0385944772961891	0.565448818897638	-1
a dollar bill	a videogame	0.387682203389831	0.0426244949284668	0.775364406779661	-1
a dollar bill	a wallet	0.215631147540984	0.035185974767739	0.431262295081967	-1
a dollar bill	a water bottle	0.331813492063492	0.0405322984209858	0.663626984126984	-1
a dollar bill	a wedding ring	0.0753418803418803	0.0241591213213016	0.150683760683761	-1
a dollar bill	an american flag	0.12787786259542	0.0281301341039213	0.25575572519084	-1
a dollar bill	an ounce of gold	0.130479166666667	0.0301570424217013	0.260958333333333	-1
a dollar bill	an umbrella	0.3796375	0.0428259301467209	0.759275	-1
a dollar bill	7 dinosaur fossils	0.0968739495798319	0.0260773049747582	0.193747899159664	-1
a dollar bill	6 dollar bills	0.389041984732824	0.0424824497238362	0.778083969465649	-1
a dollar bill	8 kayaks	0.18459243697479	0.0347723030152951	0.36918487394958	-1
a dollar bill	4 mailboxes	0.391459677419355	0.042364366200885	0.78291935483871	-1
a dollar bill	8 motorcycles	0.138508547008547	0.0316392004868844	0.277017094017094	-1
a dollar bill	4 pairs of shoes	0.236721238938053	0.0384338449330654	0.473442477876106	-1
a dollar bill	9 paper plates	0.528146341463415	0.0439681105508265	0.943707317073171	1
a dollar bill	9 passports	0.176630081300813	0.0343800384942448	0.353260162601626	-1
a dollar bill	3 pencils	0.522254237288136	0.0438995794903343	0.955491525423729	1
a dollar bill	9 pennies	0.541879166666667	0.043405572782878	0.916241666666667	1
a dollar bill	5 pieces of jewelry	0.184437007874016	0.0336213371736042	0.368874015748031	-1
a dollar bill	5 rocks	0.497046610169492	0.0452901357398321	0.994093220338983	-1
a dollar bill	9 smartphones	0.158304511278195	0.0307177326828828	0.316609022556391	-1
a dollar bill	5 staplers	0.446271551724138	0.0453991477426705	0.892543103448276	-1
a dollar bill	3 teddy bears	0.320702380952381	0.0404394796099445	0.641404761904762	-1
a dollar bill	8 toothbrushes	0.353904347826087	0.0435950895879801	0.707808695652174	-1
a dollar bill	9 vending machines	0.303977876106195	0.0412405684161248	0.607955752212389	-1
a dollar bill	6 videogames	0.374116935483871	0.0439063848019351	0.748233870967742	-1
a dollar bill	3 wallets	0.206456896551724	0.0358268961620335	0.412913793103448	-1
a dollar bill	3 water bottles	0.337123931623932	0.043033494726299	0.674247863247863	-1
a dollar bill	3 wedding rings	0.105081300813008	0.0270732488145117	0.210162601626016	-1
a dollar bill	4 american flags	0.106212389380531	0.0276720637136268	0.212424778761062	-1
