sn	Item1	Item2	cond	sess	trial	trial_type	title	typeOfScen	keybResp	keyDef	keybRT	rtBeep	rtDeadline	averageP	sdp	overlap	direct.xVy	overlapRound	correct	avgRT	sdRT	targetPresent	dirOverlap	correct01	res.RT	fit.RT	overlapRoundSN
1	3 teddy bears	49 pieces of jewelry	quantObject	1	109	1	simplified	impersonal	d	No	7.72090525193678	N/A	-1	0.242766393442623	0.0383207026691888	0.485532786885246	-1	0.5	1	3275.09166666667	2173.90402019169	FALSE	-0.514467213114754	1	-0.215629233118179	7.93653448505496	0.5
1	53 paper plates	a videogame	quantObject	1	30	1	simplified	impersonal	k	Yes	8.37885024179449	N/A	-1	0.540294871794872	0.045047290731412	0.919410256410256	-1	1	0	3275.09166666667	2173.90402019169	FALSE	-0.080589743589744	0	0.442315756739534	7.93653448505496	1
1	53 vending machines	48 mailboxes	quantObject	1	98	1	simplified	impersonal	k	Yes	7.8336002236611	N/A	-1	0.408403100775194	0.0428459880359338	0.816806201550388	1	0.9	1	3275.09166666667	2173.90402019169	TRUE	0.183193798449612	1	-0.102934261393854	7.93653448505496	0.9
1	a motorcycle	7 dinosaur fossils	quantObject	1	62	1	simplified	impersonal	d	No	7.95997452808054	N/A	-1	0.368061475409836	0.0433965640604565	0.736122950819672	-1	0.8	1	3275.09166666667	2173.90402019169	FALSE	-0.263877049180328	1	0.0234400430255786	7.93653448505496	0.8
1	an ounce of gold	a water bottle	quantObject	1	2	1	simplified	impersonal	k	Yes	8.23483028044206	N/A	-1	0.245900793650794	0.0365235955943752	0.491801587301587	1	0.5	1	3275.09166666667	2173.90402019169	TRUE	0.508198412698413	1	0.120625221037695	8.11420505940436	0.5
1	4 pairs of shoes	9 pennies	quantObject	1	3	1	simplified	impersonal	k	Yes	7.79852305362521	N/A	-1	0.796885964912281	0.0374451452669445	0.406228070175439	1	0.5	1	3275.09166666667	2173.90402019169	TRUE	0.593771929824561	1	-0.175681440190137	7.97420449381534	0.5
1	47 wallets	53 smartphones	quantObject	1	58	1	simplified	impersonal	k	Yes	8.36776467792431	N/A	-1	0.60325652173913	0.04376196748192	0.793486956521739	-1	0.8	0	3275.09166666667	2173.90402019169	FALSE	-0.206513043478261	0	0.43123019286935	7.93653448505496	0.8
1	53 pennies	6 ounces of gold	quantObject	1	114	1	simplified	impersonal	d	No	8.00503334463711	N/A	-1	0.919903225806452	0.0237760592399265	0.160193548387097	-1	0.2	1	3275.09166666667	2173.90402019169	FALSE	-0.839806451612903	1	0.068498859582153	7.93653448505496	0.2
1	a penny	9 vending machines	quantObject	1	48	1	simplified	impersonal	d	No	7.62608275807238	N/A	-1	0.174534482758621	0.0330839249768026	0.349068965517241	-1	0.4	1	3275.09166666667	2173.90402019169	FALSE	-0.650931034482759	1	-0.310451726982578	7.93653448505496	0.4
1	a piece of jewelry	52 motorcycles	quantObject	1	93	1	simplified	impersonal	d	No	8.30943074214033	N/A	-1	0.434764227642276	0.0439062698487412	0.869528455284553	-1	0.9	1	3275.09166666667	2173.90402019169	FALSE	-0.130471544715447	1	0.372896257085372	7.93653448505496	0.9
